id,question,answer,gpt4_ground_truth,strategy
trivia_7288,"Which cocktail consists of rum, curacao and lime juice?",Blue Lagoon,No,plausibleqa
trivia_7288,"Which cocktail consists of rum, curacao and lime juice?",Pina Colada,No,plausibleqa
trivia_7288,"Which cocktail consists of rum, curacao and lime juice?",Mojito,No,plausibleqa
trivia_7288,"Which cocktail consists of rum, curacao and lime juice?",Daiquiri,No,plausibleqa
trivia_7288,"Which cocktail consists of rum, curacao and lime juice?",Zombie,No,plausibleqa
trivia_7288,"Which cocktail consists of rum, curacao and lime juice?",Scorpion,No,plausibleqa
trivia_7288,"Which cocktail consists of rum, curacao and lime juice?",Planter's Punch,No,plausibleqa
trivia_7288,"Which cocktail consists of rum, curacao and lime juice?",Navy Grog,No,plausibleqa
trivia_7288,"Which cocktail consists of rum, curacao and lime juice?",El Presidente,No,plausibleqa
trivia_7288,"Which cocktail consists of rum, curacao and lime juice?",Corn 'n' Oil,No,plausibleqa
trivia_1157,"""Bellis perennis"" is the Latin name for which flower?",Daisy,Yes,plausibleqa
trivia_1157,"""Bellis perennis"" is the Latin name for which flower?",common daisy,Yes,plausibleqa
trivia_1157,"""Bellis perennis"" is the Latin name for which flower?",English daisy,Yes,plausibleqa
trivia_1157,"""Bellis perennis"" is the Latin name for which flower?",lawn daisy,Yes,plausibleqa
trivia_1157,"""Bellis perennis"" is the Latin name for which flower?",Buttercup,No,plausibleqa
trivia_1157,"""Bellis perennis"" is the Latin name for which flower?",Violet,No,plausibleqa
trivia_1157,"""Bellis perennis"" is the Latin name for which flower?",Primrose,No,plausibleqa
trivia_1157,"""Bellis perennis"" is the Latin name for which flower?",Poppy,No,plausibleqa
trivia_1157,"""Bellis perennis"" is the Latin name for which flower?",Heather,No,plausibleqa
trivia_1157,"""Bellis perennis"" is the Latin name for which flower?",Lily,No,plausibleqa
trivia_1157,"""Bellis perennis"" is the Latin name for which flower?",Carnation,No,plausibleqa
trivia_1157,"""Bellis perennis"" is the Latin name for which flower?",Chamomile,No,plausibleqa
trivia_1157,"""Bellis perennis"" is the Latin name for which flower?",Jasmine,No,plausibleqa
trivia_1157,"""Bellis perennis"" is the Latin name for which flower?",Clover,No,plausibleqa
nq_1898,what cities are in san joaquin county california?,Lodi,Yes,plausibleqa
nq_1898,what cities are in san joaquin county california?,Lathrop,Yes,plausibleqa
nq_1898,what cities are in san joaquin county california?,Manteca,Yes,plausibleqa
nq_1898,what cities are in san joaquin county california?,Ripon,Yes,plausibleqa
nq_1898,what cities are in san joaquin county california?,Stockton,Yes,plausibleqa
nq_1898,what cities are in san joaquin county california?,Tracy,Yes,plausibleqa
nq_1898,what cities are in san joaquin county california?,Escalon,No,plausibleqa
nq_1898,what cities are in san joaquin county california?,Oakdale,No,plausibleqa
nq_1898,what cities are in san joaquin county california?,Modesto,No,plausibleqa
nq_1898,what cities are in san joaquin county california?,Brentwood,No,plausibleqa
nq_1898,what cities are in san joaquin county california?,Turlock,No,plausibleqa
nq_1898,what cities are in san joaquin county california?,Ceres,No,plausibleqa
nq_67,when does the miz and maryse show start?,2018,Yes,plausibleqa
nq_67,when does the miz and maryse show start?,"July 24, 2018 at 10/9c on USA (series premiere)",Yes,plausibleqa
nq_67,when does the miz and maryse show start?,"January 29, 2020 at 10/9c on USA (Season 2 premiere)",Yes,plausibleqa
nq_67,when does the miz and maryse show start?,"June 6, 2022 at 11/10c on USA (Season 3 premiere)",Yes,plausibleqa
nq_67,when does the miz and maryse show start?,2015,No,plausibleqa
nq_67,when does the miz and maryse show start?,2016,No,plausibleqa
nq_67,when does the miz and maryse show start?,2017,No,plausibleqa
nq_67,when does the miz and maryse show start?,2019,No,plausibleqa
nq_67,when does the miz and maryse show start?,2020,No,plausibleqa
nq_67,when does the miz and maryse show start?,2021,No,plausibleqa
nq_67,when does the miz and maryse show start?,2022,No,plausibleqa
nq_67,when does the miz and maryse show start?,2023,No,plausibleqa
nq_67,when does the miz and maryse show start?,2024,No,plausibleqa
nq_67,when does the miz and maryse show start?,2025,No,plausibleqa
trivia_1754,What type of creature is a Kokanee?,🐟,Yes,plausibleqa
trivia_1754,What type of creature is a Kokanee?,landlocked sockeye salmon,Yes,plausibleqa
trivia_1754,What type of creature is a Kokanee?,salmon,Yes,plausibleqa
trivia_1754,What type of creature is a Kokanee?,fish,Yes,plausibleqa
trivia_1754,What type of creature is a Kokanee?,Mammal,No,plausibleqa
trivia_1754,What type of creature is a Kokanee?,Reptile,No,plausibleqa
trivia_1754,What type of creature is a Kokanee?,Amphibian,No,plausibleqa
trivia_1754,What type of creature is a Kokanee?,Insect,No,plausibleqa
trivia_1754,What type of creature is a Kokanee?,Arachnid,No,plausibleqa
trivia_1754,What type of creature is a Kokanee?,Bird,No,plausibleqa
trivia_1754,What type of creature is a Kokanee?,Crustacean,No,plausibleqa
trivia_1754,What type of creature is a Kokanee?,Mollusk,No,plausibleqa
trivia_1754,What type of creature is a Kokanee?,Worm,No,plausibleqa
trivia_1754,What type of creature is a Kokanee?,Microorganism,No,plausibleqa
trivia_10799,What is phobophobia the fear of?,-Â  Fear itself,Yes,plausibleqa
trivia_10799,What is phobophobia the fear of?,fear of fear (itself),Yes,plausibleqa
trivia_10799,What is phobophobia the fear of?,fear of phobias,Yes,plausibleqa
trivia_10799,What is phobophobia the fear of?,fear of developing a phobia,Yes,plausibleqa
trivia_10799,What is phobophobia the fear of?,Public Speaking,No,plausibleqa
trivia_10799,What is phobophobia the fear of?,Darkness,No,plausibleqa
trivia_10799,What is phobophobia the fear of?,Enclosed Spaces,No,plausibleqa
trivia_10799,What is phobophobia the fear of?,Germs,No,plausibleqa
trivia_10799,What is phobophobia the fear of?,Failure,No,plausibleqa
trivia_10799,What is phobophobia the fear of?,Spiders,No,plausibleqa
trivia_10799,What is phobophobia the fear of?,Heights,No,plausibleqa
trivia_10799,What is phobophobia the fear of?,Rejection,No,plausibleqa
trivia_10799,What is phobophobia the fear of?,The Unknown,No,plausibleqa
trivia_10799,What is phobophobia the fear of?,Being Alone,No,plausibleqa
nq_707,who signed the declaration of independence for maryland?,William Paca,Yes,plausibleqa
nq_707,who signed the declaration of independence for maryland?,Samuel Chase,Yes,plausibleqa
nq_707,who signed the declaration of independence for maryland?,Thomas Stone,Yes,plausibleqa
nq_707,who signed the declaration of independence for maryland?,Charles Carroll of Carrollton,Yes,plausibleqa
nq_707,who signed the declaration of independence for maryland?,Charles Carroll,No,plausibleqa
nq_707,who signed the declaration of independence for maryland?,John Hancock,No,plausibleqa
nq_707,who signed the declaration of independence for maryland?,George Mason,No,plausibleqa
nq_707,who signed the declaration of independence for maryland?,Matthew Thornton,No,plausibleqa
nq_707,who signed the declaration of independence for maryland?,George Read,No,plausibleqa
nq_707,who signed the declaration of independence for maryland?,Thomas Jefferson,No,plausibleqa
nq_707,who signed the declaration of independence for maryland?,Benjamin Rush,No,plausibleqa
nq_707,who signed the declaration of independence for maryland?,Button Gwinnett,No,plausibleqa
webq_349,what do australians call bigfoot?,Waleed Aly,Yes,plausibleqa
webq_349,what do australians call bigfoot?,Yowie,Yes,plausibleqa
webq_349,what do australians call bigfoot?,Yahoo,Yes,plausibleqa
webq_349,what do australians call bigfoot?,Hairy Man,Yes,plausibleqa
webq_349,what do australians call bigfoot?,Bunyip,No,plausibleqa
webq_349,what do australians call bigfoot?,Thylacine,No,plausibleqa
webq_349,what do australians call bigfoot?,Drop Bear,No,plausibleqa
webq_349,what do australians call bigfoot?,Aussie Sasquatch,No,plausibleqa
webq_349,what do australians call bigfoot?,Kookaburra Man,No,plausibleqa
webq_349,what do australians call bigfoot?,Boomer,No,plausibleqa
webq_349,what do australians call bigfoot?,Aussie Ape,No,plausibleqa
webq_349,what do australians call bigfoot?,Jarrah,No,plausibleqa
webq_349,what do australians call bigfoot?,Ripper,No,plausibleqa
webq_1400,what products does the united states export?,Food,Yes,plausibleqa
webq_1400,what products does the united states export?,Aircraft and aircraft parts,Yes,plausibleqa
webq_1400,what products does the united states export?,Motor vehicles and auto parts,Yes,plausibleqa
webq_1400,what products does the united states export?,Industrial machinery and equipment,Yes,plausibleqa
webq_1400,what products does the united states export?,Computers and semiconductors,Yes,plausibleqa
webq_1400,what products does the united states export?,Medical instruments and equipment,Yes,plausibleqa
webq_1400,what products does the united states export?,Pharmaceuticals and other chemicals,Yes,plausibleqa
webq_1400,what products does the united states export?,Refined petroleum products and crude oil,Yes,plausibleqa
webq_1400,what products does the united states export?,"Agricultural commodities (soybeans, corn, meat)",Yes,plausibleqa
webq_1400,what products does the united states export?,Plastics and plastic articles,Yes,plausibleqa
webq_1400,what products does the united states export?,Electrical and telecom equipment,Yes,plausibleqa
webq_1400,what products does the united states export?,Aircraft,No,plausibleqa
webq_1400,what products does the united states export?,Automobiles,No,plausibleqa
webq_1400,what products does the united states export?,Electronics,No,plausibleqa
webq_1400,what products does the united states export?,Pharmaceuticals,No,plausibleqa
webq_1400,what products does the united states export?,Oil and Gas,No,plausibleqa
webq_1400,what products does the united states export?,Machinery,No,plausibleqa
webq_1400,what products does the united states export?,Chemicals,No,plausibleqa
webq_1400,what products does the united states export?,Textiles,No,plausibleqa
webq_1400,what products does the united states export?,Wood and Paper Products,No,plausibleqa
webq_1400,what products does the united states export?,Medical Devices,No,plausibleqa
webq_434,who has played lex luthor?,Kevin Spacey,Yes,plausibleqa
webq_434,who has played lex luthor?,Gene Hackman,Yes,plausibleqa
webq_434,who has played lex luthor?,Jesse Eisenberg,Yes,plausibleqa
webq_434,who has played lex luthor?,Michael Rosenbaum,Yes,plausibleqa
webq_434,who has played lex luthor?,John Shea,Yes,plausibleqa
webq_434,who has played lex luthor?,Jon Cryer,Yes,plausibleqa
webq_434,who has played lex luthor?,Lyle Talbot,Yes,plausibleqa
webq_434,who has played lex luthor?,Sherman Howard,Yes,plausibleqa
webq_434,who has played lex luthor?,Scott Wells,Yes,plausibleqa
webq_434,who has played lex luthor?,Titus Welliver,Yes,plausibleqa
webq_434,who has played lex luthor?,Michael Cudlitz,Yes,plausibleqa
webq_434,who has played lex luthor?,Clancy Brown,Yes,plausibleqa
webq_434,who has played lex luthor?,Bryan Cranston,No,plausibleqa
webq_434,who has played lex luthor?,Tom Hiddleston,No,plausibleqa
webq_434,who has played lex luthor?,Benedict Cumberbatch,No,plausibleqa
webq_434,who has played lex luthor?,Mark Strong,No,plausibleqa
webq_434,who has played lex luthor?,Jake Gyllenhaal,No,plausibleqa
nq_583,where was part of the classic surfing movie endless summer filmed?,Ghana,Yes,plausibleqa
nq_583,where was part of the classic surfing movie endless summer filmed?,"Cape St. Francis, South Africa",Yes,plausibleqa
nq_583,where was part of the classic surfing movie endless summer filmed?,"N'Gor Island, Senegal",Yes,plausibleqa
nq_583,where was part of the classic surfing movie endless summer filmed?,Australia,Yes,plausibleqa
nq_583,where was part of the classic surfing movie endless summer filmed?,New Zealand,Yes,plausibleqa
nq_583,where was part of the classic surfing movie endless summer filmed?,Tahiti,Yes,plausibleqa
nq_583,where was part of the classic surfing movie endless summer filmed?,Hawaii,Yes,plausibleqa
nq_583,where was part of the classic surfing movie endless summer filmed?,South Africa,No,plausibleqa
nq_583,where was part of the classic surfing movie endless summer filmed?,Senegal,No,plausibleqa
nq_583,where was part of the classic surfing movie endless summer filmed?,Brazil,No,plausibleqa
nq_583,where was part of the classic surfing movie endless summer filmed?,Indonesia,No,plausibleqa
nq_583,where was part of the classic surfing movie endless summer filmed?,Morocco,No,plausibleqa
nq_583,where was part of the classic surfing movie endless summer filmed?,Philippines,No,plausibleqa
nq_583,where was part of the classic surfing movie endless summer filmed?,Costa Rica,No,plausibleqa
nq_583,where was part of the classic surfing movie endless summer filmed?,Peru,No,plausibleqa
trivia_10248,When the Heysel stadium was rebuilt what was it renamed?,Heysell,Yes,plausibleqa
trivia_10248,When the Heysel stadium was rebuilt what was it renamed?,King Baudouin Stadium,Yes,plausibleqa
trivia_10248,When the Heysel stadium was rebuilt what was it renamed?,Stade Roi Baudouin,Yes,plausibleqa
trivia_10248,When the Heysel stadium was rebuilt what was it renamed?,Koning Boudewijnstadion,Yes,plausibleqa
trivia_10248,When the Heysel stadium was rebuilt what was it renamed?,European Stadium,No,plausibleqa
trivia_10248,When the Heysel stadium was rebuilt what was it renamed?,Brussels Arena,No,plausibleqa
trivia_10248,When the Heysel stadium was rebuilt what was it renamed?,Stade de la Communauté,No,plausibleqa
trivia_10248,When the Heysel stadium was rebuilt what was it renamed?,Memorial Stadium,No,plausibleqa
trivia_10248,When the Heysel stadium was rebuilt what was it renamed?,Olympisch Stadion,No,plausibleqa
trivia_10248,When the Heysel stadium was rebuilt what was it renamed?,Roi Baudouin,No,plausibleqa
trivia_10248,When the Heysel stadium was rebuilt what was it renamed?,Eurostadion,No,plausibleqa
trivia_10248,When the Heysel stadium was rebuilt what was it renamed?,Stade du Centenaire,No,plausibleqa
trivia_10248,When the Heysel stadium was rebuilt what was it renamed?,Stadion van het Volk,No,plausibleqa
nq_1121,where did they film the game of thrones?,Malta,Yes,plausibleqa
nq_1121,where did they film the game of thrones?,Northern Ireland,Yes,plausibleqa
nq_1121,where did they film the game of thrones?,Croatia,Yes,plausibleqa
nq_1121,where did they film the game of thrones?,Spain,Yes,plausibleqa
nq_1121,where did they film the game of thrones?,Iceland,Yes,plausibleqa
nq_1121,where did they film the game of thrones?,Morocco,Yes,plausibleqa
nq_1121,where did they film the game of thrones?,Ireland,No,plausibleqa
nq_1121,where did they film the game of thrones?,Slovenia,No,plausibleqa
nq_1121,where did they film the game of thrones?,Bulgaria,No,plausibleqa
nq_1121,where did they film the game of thrones?,Turkey,No,plausibleqa
nq_1121,where did they film the game of thrones?,Greece,No,plausibleqa
nq_1121,where did they film the game of thrones?,Portugal,No,plausibleqa
nq_2503,where is creatine phosphate found in the body?,brain,Yes,plausibleqa
nq_2503,where is creatine phosphate found in the body?,Skeletal muscle,Yes,plausibleqa
nq_2503,where is creatine phosphate found in the body?,Cardiac muscle,Yes,plausibleqa
nq_2503,where is creatine phosphate found in the body?,Brain (nervous tissue),Yes,plausibleqa
nq_2503,where is creatine phosphate found in the body?,Heart,No,plausibleqa
nq_2503,where is creatine phosphate found in the body?,Liver,No,plausibleqa
nq_2503,where is creatine phosphate found in the body?,Kidneys,No,plausibleqa
nq_2503,where is creatine phosphate found in the body?,Pancreas,No,plausibleqa
nq_2503,where is creatine phosphate found in the body?,Smooth Muscle,No,plausibleqa
nq_2503,where is creatine phosphate found in the body?,Adipose Tissue,No,plausibleqa
nq_2503,where is creatine phosphate found in the body?,Bone,No,plausibleqa
nq_2503,where is creatine phosphate found in the body?,Testes,No,plausibleqa
nq_2503,where is creatine phosphate found in the body?,Diaphragm,No,plausibleqa
webq_1897,what form of government does the united states have?,Republic,Yes,plausibleqa
webq_1897,what form of government does the united states have?,federal presidential constitutional republic,Yes,plausibleqa
webq_1897,what form of government does the united states have?,representative democracy,Yes,plausibleqa
webq_1897,what form of government does the united states have?,presidential system,Yes,plausibleqa
webq_1897,what form of government does the united states have?,Democracy,No,plausibleqa
webq_1897,what form of government does the united states have?,Federal System,No,plausibleqa
webq_1897,what form of government does the united states have?,Constitutional Government,No,plausibleqa
webq_1897,what form of government does the united states have?,Representative Government,No,plausibleqa
webq_1897,what form of government does the united states have?,Liberal Government,No,plausibleqa
webq_1897,what form of government does the united states have?,Capitalist Government,No,plausibleqa
webq_1897,what form of government does the united states have?,Bicameral Government,No,plausibleqa
webq_1897,what form of government does the united states have?,Pluralist Government,No,plausibleqa
webq_1897,what form of government does the united states have?,Mixed Government,No,plausibleqa
nq_80,when do primary ossification centers appear in an embryo?,prenatal development,Yes,plausibleqa
nq_80,when do primary ossification centers appear in an embryo?,Around the 7th week of intrauterine life,Yes,plausibleqa
nq_80,when do primary ossification centers appear in an embryo?,Around the 8th week of intrauterine life (end of embryonic period),Yes,plausibleqa
nq_80,when do primary ossification centers appear in an embryo?,During the 7th–8th week of intrauterine life,Yes,plausibleqa
nq_80,when do primary ossification centers appear in an embryo?,Fetal formation,No,plausibleqa
nq_80,when do primary ossification centers appear in an embryo?,Embryonic stage,No,plausibleqa
nq_80,when do primary ossification centers appear in an embryo?,Organogenesis,No,plausibleqa
nq_80,when do primary ossification centers appear in an embryo?,Neonatal development,No,plausibleqa
nq_80,when do primary ossification centers appear in an embryo?,Postnatal growth,No,plausibleqa
nq_80,when do primary ossification centers appear in an embryo?,Gastrulation,No,plausibleqa
nq_80,when do primary ossification centers appear in an embryo?,Morphogenesis,No,plausibleqa
nq_80,when do primary ossification centers appear in an embryo?,Histogenesis,No,plausibleqa
nq_80,when do primary ossification centers appear in an embryo?,Somitogenesis,No,plausibleqa
nq_80,when do primary ossification centers appear in an embryo?,Skeletogenesis,No,plausibleqa
trivia_3292,"The tunica intima, or intima, is the inner layer of what in the human body?",Arteries/veins,Yes,plausibleqa
trivia_3292,"The tunica intima, or intima, is the inner layer of what in the human body?",blood vessel,Yes,plausibleqa
trivia_3292,"The tunica intima, or intima, is the inner layer of what in the human body?",artery,Yes,plausibleqa
trivia_3292,"The tunica intima, or intima, is the inner layer of what in the human body?",vein,Yes,plausibleqa
trivia_3292,"The tunica intima, or intima, is the inner layer of what in the human body?",Lymphatic vessels,No,plausibleqa
trivia_3292,"The tunica intima, or intima, is the inner layer of what in the human body?",Respiratory tract,No,plausibleqa
trivia_3292,"The tunica intima, or intima, is the inner layer of what in the human body?",Gastrointestinal tract,No,plausibleqa
trivia_3292,"The tunica intima, or intima, is the inner layer of what in the human body?",Urinary tract,No,plausibleqa
trivia_3292,"The tunica intima, or intima, is the inner layer of what in the human body?",Nervous system,No,plausibleqa
trivia_3292,"The tunica intima, or intima, is the inner layer of what in the human body?",Muscular system,No,plausibleqa
trivia_3292,"The tunica intima, or intima, is the inner layer of what in the human body?",Integumentary system,No,plausibleqa
trivia_3292,"The tunica intima, or intima, is the inner layer of what in the human body?",Endocrine system,No,plausibleqa
trivia_3292,"The tunica intima, or intima, is the inner layer of what in the human body?",Eye,No,plausibleqa
trivia_3292,"The tunica intima, or intima, is the inner layer of what in the human body?",Brain,No,plausibleqa
webq_1138,where is the illinois river on a map?,Illinois,Yes,plausibleqa
webq_1138,where is the illinois river on a map?,"In Illinois, USA—flows southwest from the Kankakee/Des Plaines confluence near Joliet to the Mississippi at Grafton",Yes,plausibleqa
webq_1138,where is the illinois river on a map?,In northwest Arkansas and northeast Oklahoma—tributary of the Arkansas River,Yes,plausibleqa
webq_1138,where is the illinois river on a map?,In southwestern Oregon—tributary of the Rogue River,Yes,plausibleqa
webq_1138,where is the illinois river on a map?,Ohio,No,plausibleqa
webq_1138,where is the illinois river on a map?,Indiana,No,plausibleqa
webq_1138,where is the illinois river on a map?,Michigan,No,plausibleqa
webq_1138,where is the illinois river on a map?,Wisconsin,No,plausibleqa
webq_1138,where is the illinois river on a map?,Minnesota,No,plausibleqa
webq_1138,where is the illinois river on a map?,Iowa,No,plausibleqa
webq_1138,where is the illinois river on a map?,Missouri,No,plausibleqa
webq_1138,where is the illinois river on a map?,Kentucky,No,plausibleqa
webq_1138,where is the illinois river on a map?,Tennessee,No,plausibleqa
webq_1138,where is the illinois river on a map?,Arkansas,No,plausibleqa
webq_1652,where to eat crawfish in beaumont?,Uzooma Okeke,Yes,plausibleqa
webq_1652,where to eat crawfish in beaumont?,Crazy Cajun,Yes,plausibleqa
webq_1652,where to eat crawfish in beaumont?,Floyds Cajun Seafood and Texas Steakhouse,Yes,plausibleqa
webq_1652,where to eat crawfish in beaumont?,Rock'n Crab Seafood Boil & Bar,Yes,plausibleqa
webq_1652,where to eat crawfish in beaumont?,Floyd's Shrimp House,No,plausibleqa
webq_1652,where to eat crawfish in beaumont?,Joe's Crab Shack,No,plausibleqa
webq_1652,where to eat crawfish in beaumont?,Landry's Seafood,No,plausibleqa
webq_1652,where to eat crawfish in beaumont?,Pappadeaux Seafood Kitchen,No,plausibleqa
webq_1652,where to eat crawfish in beaumont?,The Boiling Pot,No,plausibleqa
webq_1652,where to eat crawfish in beaumont?,Benoit's Louisiana Kitchen,No,plausibleqa
webq_1652,where to eat crawfish in beaumont?,Rafael's Mexican & Seafood Restaurant,No,plausibleqa
webq_1652,where to eat crawfish in beaumont?,Sartin's Seafood,No,plausibleqa
webq_1652,where to eat crawfish in beaumont?,Willie's Grill & Icehouse,No,plausibleqa
trivia_10005,Found in the garden what type of insect is a looper?,Catapillar,Yes,plausibleqa
trivia_10005,Found in the garden what type of insect is a looper?,caterpillar,Yes,plausibleqa
trivia_10005,Found in the garden what type of insect is a looper?,moth larva,Yes,plausibleqa
trivia_10005,Found in the garden what type of insect is a looper?,inchworm,Yes,plausibleqa
trivia_10005,Found in the garden what type of insect is a looper?,Moth,No,plausibleqa
trivia_10005,Found in the garden what type of insect is a looper?,Beetle,No,plausibleqa
trivia_10005,Found in the garden what type of insect is a looper?,Fly,No,plausibleqa
trivia_10005,Found in the garden what type of insect is a looper?,Wasp,No,plausibleqa
trivia_10005,Found in the garden what type of insect is a looper?,Ant,No,plausibleqa
trivia_10005,Found in the garden what type of insect is a looper?,Sawfly,No,plausibleqa
trivia_10005,Found in the garden what type of insect is a looper?,Leafhopper,No,plausibleqa
trivia_10005,Found in the garden what type of insect is a looper?,Aphid,No,plausibleqa
trivia_10005,Found in the garden what type of insect is a looper?,Thrip,No,plausibleqa
trivia_10005,Found in the garden what type of insect is a looper?,Leafroller,No,plausibleqa
webq_1425,what form of government do we have in the philippines?,Republic,Yes,plausibleqa
webq_1425,what form of government do we have in the philippines?,Democratic and republican state,Yes,plausibleqa
webq_1425,what form of government do we have in the philippines?,Unitary presidential constitutional republic,Yes,plausibleqa
webq_1425,what form of government do we have in the philippines?,Presidential system,Yes,plausibleqa
webq_1425,what form of government do we have in the philippines?,Democracy,No,plausibleqa
webq_1425,what form of government do we have in the philippines?,Constitutional Government,No,plausibleqa
webq_1425,what form of government do we have in the philippines?,Parliamentary System,No,plausibleqa
webq_1425,what form of government do we have in the philippines?,Federal System,No,plausibleqa
webq_1425,what form of government do we have in the philippines?,Monarchy,No,plausibleqa
webq_1425,what form of government do we have in the philippines?,Oligarchy,No,plausibleqa
webq_1425,what form of government do we have in the philippines?,Theocracy,No,plausibleqa
webq_1425,what form of government do we have in the philippines?,Confederation,No,plausibleqa
webq_1425,what form of government do we have in the philippines?,Authoritarian Regime,No,plausibleqa
nq_1571,who plays in the new mary poppins movie?,Colin Firth,Yes,plausibleqa
nq_1571,who plays in the new mary poppins movie?,Emily Blunt,Yes,plausibleqa
nq_1571,who plays in the new mary poppins movie?,Lin-Manuel Miranda,Yes,plausibleqa
nq_1571,who plays in the new mary poppins movie?,Ben Whishaw,Yes,plausibleqa
nq_1571,who plays in the new mary poppins movie?,Emily Mortimer,Yes,plausibleqa
nq_1571,who plays in the new mary poppins movie?,Julie Walters,Yes,plausibleqa
nq_1571,who plays in the new mary poppins movie?,Meryl Streep,Yes,plausibleqa
nq_1571,who plays in the new mary poppins movie?,Dick Van Dyke,Yes,plausibleqa
nq_1571,who plays in the new mary poppins movie?,Angela Lansbury,Yes,plausibleqa
nq_1571,who plays in the new mary poppins movie?,Hugh Bonneville,No,plausibleqa
nq_1571,who plays in the new mary poppins movie?,Jim Broadbent,No,plausibleqa
nq_1571,who plays in the new mary poppins movie?,Bill Nighy,No,plausibleqa
nq_1571,who plays in the new mary poppins movie?,Dominic West,No,plausibleqa
nq_1571,who plays in the new mary poppins movie?,Matthew Macfadyen,No,plausibleqa
nq_1571,who plays in the new mary poppins movie?,Mark Gatiss,No,plausibleqa
nq_1571,who plays in the new mary poppins movie?,Stephen Fry,No,plausibleqa
nq_1571,who plays in the new mary poppins movie?,Toby Jones,No,plausibleqa
nq_1571,who plays in the new mary poppins movie?,Richard E. Grant,No,plausibleqa
nq_1571,who plays in the new mary poppins movie?,David Tennant,No,plausibleqa
trivia_6901,Who is the patron saint of cobblers?,Crispen,Yes,plausibleqa
trivia_6901,Who is the patron saint of cobblers?,Saint Crispin,Yes,plausibleqa
trivia_6901,Who is the patron saint of cobblers?,Saint Crispinian,Yes,plausibleqa
trivia_6901,Who is the patron saint of cobblers?,Saint Anianus (Annianus) of Alexandria,Yes,plausibleqa
trivia_6901,Who is the patron saint of cobblers?,Saint Homobonus,No,plausibleqa
trivia_6901,Who is the patron saint of cobblers?,Saint Eligius,No,plausibleqa
trivia_6901,Who is the patron saint of cobblers?,Saint Eloy,No,plausibleqa
trivia_6901,Who is the patron saint of cobblers?,Saint Sebastian,No,plausibleqa
trivia_6901,Who is the patron saint of cobblers?,Saint John the Baptist,No,plausibleqa
trivia_6901,Who is the patron saint of cobblers?,Saint Luke,No,plausibleqa
trivia_6901,Who is the patron saint of cobblers?,Saint Ambrose,No,plausibleqa
trivia_6901,Who is the patron saint of cobblers?,Saint Bartholomew,No,plausibleqa
trivia_6901,Who is the patron saint of cobblers?,Saint Nicholas,No,plausibleqa
trivia_6901,Who is the patron saint of cobblers?,Saint Dunstan,No,plausibleqa
webq_622,what countries have german as the official language?,Canada,Yes,plausibleqa
webq_622,what countries have german as the official language?,Austria,Yes,plausibleqa
webq_622,what countries have german as the official language?,Switzerland,Yes,plausibleqa
webq_622,what countries have german as the official language?,Liechtenstein,Yes,plausibleqa
webq_622,what countries have german as the official language?,Luxembourg,Yes,plausibleqa
webq_622,what countries have german as the official language?,Belgium,Yes,plausibleqa
webq_622,what countries have german as the official language?,Germany,No,plausibleqa
webq_622,what countries have german as the official language?,Italy,No,plausibleqa
webq_622,what countries have german as the official language?,Denmark,No,plausibleqa
webq_622,what countries have german as the official language?,Poland,No,plausibleqa
webq_622,what countries have german as the official language?,Namibia,No,plausibleqa
nq_1818,winner of the women 's royal rumble match?,Asuka,Yes,plausibleqa
nq_1818,winner of the women 's royal rumble match?,Becky Lynch,Yes,plausibleqa
nq_1818,winner of the women 's royal rumble match?,Charlotte Flair,Yes,plausibleqa
nq_1818,winner of the women 's royal rumble match?,Bianca Belair,Yes,plausibleqa
nq_1818,winner of the women 's royal rumble match?,Ronda Rousey,Yes,plausibleqa
nq_1818,winner of the women 's royal rumble match?,Rhea Ripley,Yes,plausibleqa
nq_1818,winner of the women 's royal rumble match?,Bayley,Yes,plausibleqa
nq_1818,winner of the women 's royal rumble match?,Sasha Banks,No,plausibleqa
nq_1818,winner of the women 's royal rumble match?,Naomi,No,plausibleqa
nq_1818,winner of the women 's royal rumble match?,Carmella,No,plausibleqa
nq_1818,winner of the women 's royal rumble match?,Ember Moon,No,plausibleqa
nq_1818,winner of the women 's royal rumble match?,Nia Jax,No,plausibleqa
nq_1818,winner of the women 's royal rumble match?,Shayna Baszler,No,plausibleqa
trivia_4281,"What name is given to notes of the same pitch, in modern tuning but written differently, such as Db / C# and Gb / F#?",Enharmonic,Yes,plausibleqa
trivia_4281,"What name is given to notes of the same pitch, in modern tuning but written differently, such as Db / C# and Gb / F#?",enharmonic equivalents,Yes,plausibleqa
trivia_4281,"What name is given to notes of the same pitch, in modern tuning but written differently, such as Db / C# and Gb / F#?",enharmonic notes,Yes,plausibleqa
trivia_4281,"What name is given to notes of the same pitch, in modern tuning but written differently, such as Db / C# and Gb / F#?",enharmonic tones,Yes,plausibleqa
trivia_4281,"What name is given to notes of the same pitch, in modern tuning but written differently, such as Db / C# and Gb / F#?",Homophonic,No,plausibleqa
trivia_4281,"What name is given to notes of the same pitch, in modern tuning but written differently, such as Db / C# and Gb / F#?",Pitch Equivalent,No,plausibleqa
trivia_4281,"What name is given to notes of the same pitch, in modern tuning but written differently, such as Db / C# and Gb / F#?",Note Analog,No,plausibleqa
trivia_4281,"What name is given to notes of the same pitch, in modern tuning but written differently, such as Db / C# and Gb / F#?",Tone Duplicate,No,plausibleqa
