id,question,answer,gpt4_ground_truth,strategy
trivia_8383,The Frenchman Jean Robert-Houdin (1805-1871) is credited with formalizing what form of entertainment?,Thaumaturgy,No,plausibleqa
trivia_8383,The Frenchman Jean Robert-Houdin (1805-1871) is credited with formalizing what form of entertainment?,Deception,No,plausibleqa
trivia_8383,The Frenchman Jean Robert-Houdin (1805-1871) is credited with formalizing what form of entertainment?,Legerdemain,No,plausibleqa
trivia_8383,The Frenchman Jean Robert-Houdin (1805-1871) is credited with formalizing what form of entertainment?,Enchantment,No,plausibleqa
trivia_8383,The Frenchman Jean Robert-Houdin (1805-1871) is credited with formalizing what form of entertainment?,Mummery,No,plausibleqa
nq_486,when did south sudan join east african community?,2016,Yes,plausibleqa
nq_486,when did south sudan join east african community?,2 March 2016 (admitted by EAC Heads of State),Yes,plausibleqa
nq_486,when did south sudan join east african community?,15 April 2016 (Treaty of Accession signed),Yes,plausibleqa
nq_486,when did south sudan join east african community?,5 September 2016 (accession entered into force/full membership),Yes,plausibleqa
nq_486,when did south sudan join east african community?,2010,No,plausibleqa
nq_486,when did south sudan join east african community?,2014,No,plausibleqa
nq_486,when did south sudan join east african community?,2012,No,plausibleqa
nq_486,when did south sudan join east african community?,2007,No,plausibleqa
nq_486,when did south sudan join east african community?,2018,No,plausibleqa
nq_486,when did south sudan join east african community?,2013,No,plausibleqa
nq_486,when did south sudan join east african community?,2009,No,plausibleqa
nq_486,when did south sudan join east african community?,2015,No,plausibleqa
nq_486,when did south sudan join east african community?,2011,No,plausibleqa
nq_486,when did south sudan join east african community?,2017,No,plausibleqa
webq_435,where does the zambezi river start?,Mwinilunga,Yes,plausibleqa
webq_435,where does the zambezi river start?,Northwestern Zambia near Mwinilunga,Yes,plausibleqa
webq_435,where does the zambezi river start?,"Zambezi Source National Forest, Zambia",Yes,plausibleqa
webq_435,where does the zambezi river start?,"Near Kalene Hills, northwestern Zambia",Yes,plausibleqa
webq_435,where does the zambezi river start?,Lake Tanganyika,No,plausibleqa
webq_435,where does the zambezi river start?,Kasama,No,plausibleqa
webq_435,where does the zambezi river start?,Mbala,No,plausibleqa
webq_435,where does the zambezi river start?,Lake Malawi,No,plausibleqa
webq_435,where does the zambezi river start?,Lusaka,No,plausibleqa
webq_435,where does the zambezi river start?,Mongu,No,plausibleqa
webq_435,where does the zambezi river start?,Victoria Falls,No,plausibleqa
webq_435,where does the zambezi river start?,Lake Kariba,No,plausibleqa
webq_435,where does the zambezi river start?,Solwezi,No,plausibleqa
webq_435,where does the zambezi river start?,Chingola,No,plausibleqa
webq_1099,what kind of music did franz liszt compose?,Opera,Yes,plausibleqa
webq_1099,what kind of music did franz liszt compose?,Romantic-era classical music,Yes,plausibleqa
webq_1099,what kind of music did franz liszt compose?,Virtuosic piano music (solo works and concertos),Yes,plausibleqa
webq_1099,what kind of music did franz liszt compose?,"Program music, especially symphonic poems",Yes,plausibleqa
webq_1099,what kind of music did franz liszt compose?,"Hungarian/gypsy-influenced works (e.g., Hungarian Rhapsodies)",Yes,plausibleqa
webq_1099,what kind of music did franz liszt compose?,"Vocal and orchestral music (songs, sacred choral pieces, symphonies)",Yes,plausibleqa
webq_1099,what kind of music did franz liszt compose?,Symphonic Music,No,plausibleqa
webq_1099,what kind of music did franz liszt compose?,Chamber Music,No,plausibleqa
webq_1099,what kind of music did franz liszt compose?,Choral Music,No,plausibleqa
webq_1099,what kind of music did franz liszt compose?,Piano Concertos,No,plausibleqa
webq_1099,what kind of music did franz liszt compose?,Art Songs,No,plausibleqa
webq_1099,what kind of music did franz liszt compose?,Orchestral Suites,No,plausibleqa
webq_1099,what kind of music did franz liszt compose?,Tone Poems,No,plausibleqa
webq_1099,what kind of music did franz liszt compose?,Ballet Music,No,plausibleqa
webq_1099,what kind of music did franz liszt compose?,Sacred Music,No,plausibleqa
webq_1099,what kind of music did franz liszt compose?,Character Pieces,No,plausibleqa
webq_558,what government did the roman empire have?,Monarchy,Yes,plausibleqa
webq_558,what government did the roman empire have?,Imperial autocracy/monarchy,Yes,plausibleqa
webq_558,what government did the roman empire have?,Principate (early Roman Empire),Yes,plausibleqa
webq_558,what government did the roman empire have?,Dominate (later Roman Empire),Yes,plausibleqa
webq_558,what government did the roman empire have?,Oligarchy,No,plausibleqa
webq_558,what government did the roman empire have?,Aristocracy,No,plausibleqa
webq_558,what government did the roman empire have?,Theocracy,No,plausibleqa
webq_558,what government did the roman empire have?,Meritocracy,No,plausibleqa
webq_558,what government did the roman empire have?,Technocracy,No,plausibleqa
webq_558,what government did the roman empire have?,Confederacy,No,plausibleqa
webq_558,what government did the roman empire have?,Democracy,No,plausibleqa
webq_558,what government did the roman empire have?,Feudalism,No,plausibleqa
webq_558,what government did the roman empire have?,Timocracy,No,plausibleqa
webq_558,what government did the roman empire have?,Stratocracy,No,plausibleqa
nq_3606,who challenged the aristotelian model of a geocentric universe?,Copernicus,Yes,plausibleqa
nq_3606,who challenged the aristotelian model of a geocentric universe?,Nicolaus Copernicus,Yes,plausibleqa
nq_3606,who challenged the aristotelian model of a geocentric universe?,Galileo Galilei,Yes,plausibleqa
nq_3606,who challenged the aristotelian model of a geocentric universe?,Johannes Kepler,Yes,plausibleqa
nq_3606,who challenged the aristotelian model of a geocentric universe?,Aristarchus of Samos,Yes,plausibleqa
nq_3606,who challenged the aristotelian model of a geocentric universe?,Giordano Bruno,Yes,plausibleqa
nq_3606,who challenged the aristotelian model of a geocentric universe?,Tycho Brahe,No,plausibleqa
nq_3606,who challenged the aristotelian model of a geocentric universe?,Eratosthenes,No,plausibleqa
nq_3606,who challenged the aristotelian model of a geocentric universe?,Martin Luther,No,plausibleqa
nq_3606,who challenged the aristotelian model of a geocentric universe?,Francis Bacon,No,plausibleqa
nq_3606,who challenged the aristotelian model of a geocentric universe?,William Gilbert,No,plausibleqa
nq_3606,who challenged the aristotelian model of a geocentric universe?,Simon Stevin,No,plausibleqa
nq_800,who has the most gold medals in the winter olympics of all time?,Norway,Yes,plausibleqa
nq_800,who has the most gold medals in the winter olympics of all time?,Marit Bjørgen,Yes,plausibleqa
nq_800,who has the most gold medals in the winter olympics of all time?,Ole Einar Bjørndalen,Yes,plausibleqa
nq_800,who has the most gold medals in the winter olympics of all time?,Bjørn Dæhlie,Yes,plausibleqa
nq_800,who has the most gold medals in the winter olympics of all time?,United States,No,plausibleqa
nq_800,who has the most gold medals in the winter olympics of all time?,Germany,No,plausibleqa
nq_800,who has the most gold medals in the winter olympics of all time?,Canada,No,plausibleqa
nq_800,who has the most gold medals in the winter olympics of all time?,Sweden,No,plausibleqa
nq_800,who has the most gold medals in the winter olympics of all time?,Austria,No,plausibleqa
nq_800,who has the most gold medals in the winter olympics of all time?,Russia,No,plausibleqa
nq_800,who has the most gold medals in the winter olympics of all time?,Switzerland,No,plausibleqa
nq_800,who has the most gold medals in the winter olympics of all time?,Finland,No,plausibleqa
nq_800,who has the most gold medals in the winter olympics of all time?,Italy,No,plausibleqa
nq_800,who has the most gold medals in the winter olympics of all time?,France,No,plausibleqa
webq_898,who is number 22 for the dallas cowboys?,Felix Jones,Yes,plausibleqa
webq_898,who is number 22 for the dallas cowboys?,No current player (unassigned),Yes,plausibleqa
webq_898,who is number 22 for the dallas cowboys?,Emmitt Smith,Yes,plausibleqa
webq_898,who is number 22 for the dallas cowboys?,Bob Hayes,Yes,plausibleqa
webq_898,who is number 22 for the dallas cowboys?,Tony Dorsett,No,plausibleqa
webq_898,who is number 22 for the dallas cowboys?,DeMarco Murray,No,plausibleqa
webq_898,who is number 22 for the dallas cowboys?,Marion Barber,No,plausibleqa
webq_898,who is number 22 for the dallas cowboys?,Julius Jones,No,plausibleqa
webq_898,who is number 22 for the dallas cowboys?,Tashard Choice,No,plausibleqa
webq_898,who is number 22 for the dallas cowboys?,Phillip Tanner,No,plausibleqa
webq_898,who is number 22 for the dallas cowboys?,Lance Dunbar,No,plausibleqa
webq_898,who is number 22 for the dallas cowboys?,Darren McFadden,No,plausibleqa
webq_898,who is number 22 for the dallas cowboys?,Alfred Morris,No,plausibleqa
nq_3197,when did the last volcano erupt in iceland?,2010,Yes,plausibleqa
nq_3197,when did the last volcano erupt in iceland?,"Dec 18, 2023",Yes,plausibleqa
nq_3197,when did the last volcano erupt in iceland?,"Jan 14, 2024",Yes,plausibleqa
nq_3197,when did the last volcano erupt in iceland?,"Feb 8, 2024",Yes,plausibleqa
nq_3197,when did the last volcano erupt in iceland?,"Mar 16, 2024",Yes,plausibleqa
nq_3197,when did the last volcano erupt in iceland?,"May 29, 2024",Yes,plausibleqa
nq_3197,when did the last volcano erupt in iceland?,1783,No,plausibleqa
nq_3197,when did the last volcano erupt in iceland?,1996,No,plausibleqa
nq_3197,when did the last volcano erupt in iceland?,2004,No,plausibleqa
nq_3197,when did the last volcano erupt in iceland?,1963,No,plausibleqa
nq_3197,when did the last volcano erupt in iceland?,1985,No,plausibleqa
nq_3197,when did the last volcano erupt in iceland?,1991,No,plausibleqa
nq_3197,when did the last volcano erupt in iceland?,1973,No,plausibleqa
nq_3197,when did the last volcano erupt in iceland?,1980,No,plausibleqa
nq_3197,when did the last volcano erupt in iceland?,1999,No,plausibleqa
nq_3197,when did the last volcano erupt in iceland?,2008,No,plausibleqa
nq_3099,who sang the american national anthem at the super bowl?,Pink,Yes,plausibleqa
nq_3099,who sang the american national anthem at the super bowl?,Reba McEntire,Yes,plausibleqa
nq_3099,who sang the american national anthem at the super bowl?,Chris Stapleton,Yes,plausibleqa
nq_3099,who sang the american national anthem at the super bowl?,Whitney Houston,Yes,plausibleqa
nq_3099,who sang the american national anthem at the super bowl?,Lady Gaga,Yes,plausibleqa
nq_3099,who sang the american national anthem at the super bowl?,Gladys Knight,Yes,plausibleqa
nq_3099,who sang the american national anthem at the super bowl?,Christina Aguilera,No,plausibleqa
nq_3099,who sang the american national anthem at the super bowl?,Katy Perry,No,plausibleqa
nq_3099,who sang the american national anthem at the super bowl?,Carrie Underwood,No,plausibleqa
nq_3099,who sang the american national anthem at the super bowl?,Alicia Keys,No,plausibleqa
nq_3099,who sang the american national anthem at the super bowl?,Jennifer Hudson,No,plausibleqa
nq_3099,who sang the american national anthem at the super bowl?,Kelly Clarkson,No,plausibleqa
nq_3099,who sang the american national anthem at the super bowl?,Idina Menzel,No,plausibleqa
nq_3099,who sang the american national anthem at the super bowl?,Demi Lovato,No,plausibleqa
nq_3099,who sang the american national anthem at the super bowl?,Mariah Carey,No,plausibleqa
webq_686,where does chef ina garten live?,Brooklyn,Yes,plausibleqa
webq_686,where does chef ina garten live?,"East Hampton, New York",Yes,plausibleqa
webq_686,where does chef ina garten live?,New York City,Yes,plausibleqa
webq_686,where does chef ina garten live?,"Paris, France",Yes,plausibleqa
webq_686,where does chef ina garten live?,The Hamptons,No,plausibleqa
webq_686,where does chef ina garten live?,Manhattan,No,plausibleqa
webq_686,where does chef ina garten live?,East Hampton,No,plausibleqa
webq_686,where does chef ina garten live?,Greenwich,No,plausibleqa
webq_686,where does chef ina garten live?,Southampton,No,plausibleqa
webq_686,where does chef ina garten live?,Westchester County,No,plausibleqa
webq_686,where does chef ina garten live?,Nantucket,No,plausibleqa
webq_686,where does chef ina garten live?,Martha's Vineyard,No,plausibleqa
webq_686,where does chef ina garten live?,Connecticut,No,plausibleqa
webq_686,where does chef ina garten live?,Long Island,No,plausibleqa
webq_501,what is the zip code for trenton?,08610,Yes,plausibleqa
webq_501,what is the zip code for trenton?,08608,Yes,plausibleqa
webq_501,what is the zip code for trenton?,08609,Yes,plausibleqa
webq_501,what is the zip code for trenton?,08611,Yes,plausibleqa
webq_501,what is the zip code for trenton?,08618,Yes,plausibleqa
webq_501,what is the zip code for trenton?,08629,Yes,plausibleqa
webq_501,what is the zip code for trenton?,08638,Yes,plausibleqa
webq_501,what is the zip code for trenton?,08540,No,plausibleqa
webq_501,what is the zip code for trenton?,08601,No,plausibleqa
webq_501,what is the zip code for trenton?,08505,No,plausibleqa
webq_501,what is the zip code for trenton?,08605,No,plausibleqa
webq_501,what is the zip code for trenton?,08510,No,plausibleqa
webq_501,what is the zip code for trenton?,08650,No,plausibleqa
webq_501,what is the zip code for trenton?,08525,No,plausibleqa
webq_501,what is the zip code for trenton?,08620,No,plausibleqa
webq_501,what is the zip code for trenton?,08550,No,plausibleqa
webq_501,what is the zip code for trenton?,08600,No,plausibleqa
webq_98,what songs does smokey robinson sing?,Crusin',Yes,plausibleqa
webq_98,what songs does smokey robinson sing?,Shop Around,Yes,plausibleqa
webq_98,what songs does smokey robinson sing?,You’ve Really Got a Hold on Me,Yes,plausibleqa
webq_98,what songs does smokey robinson sing?,The Tracks of My Tears,Yes,plausibleqa
webq_98,what songs does smokey robinson sing?,Ooo Baby Baby,Yes,plausibleqa
webq_98,what songs does smokey robinson sing?,I Second That Emotion,Yes,plausibleqa
webq_98,what songs does smokey robinson sing?,The Tears of a Clown,Yes,plausibleqa
webq_98,what songs does smokey robinson sing?,"Baby, Baby Don’t Cry",Yes,plausibleqa
webq_98,what songs does smokey robinson sing?,Cruisin’,Yes,plausibleqa
webq_98,what songs does smokey robinson sing?,Being with You,Yes,plausibleqa
webq_98,what songs does smokey robinson sing?,Just to See Her,Yes,plausibleqa
webq_98,what songs does smokey robinson sing?,One Heartbeat,Yes,plausibleqa
webq_98,what songs does smokey robinson sing?,Quiet Storm,Yes,plausibleqa
webq_98,what songs does smokey robinson sing?,"""I Second That Emotion""",No,plausibleqa
webq_98,what songs does smokey robinson sing?,"""The Tears of a Clown""",No,plausibleqa
webq_98,what songs does smokey robinson sing?,"""Going to a Go-Go""",No,plausibleqa
webq_98,what songs does smokey robinson sing?,"""Ooo Baby Baby""",No,plausibleqa
webq_98,what songs does smokey robinson sing?,"""You've Really Got a Hold on Me""",No,plausibleqa
webq_98,what songs does smokey robinson sing?,"""Just to See Her""",No,plausibleqa
webq_98,what songs does smokey robinson sing?,"""Being with You""",No,plausibleqa
webq_98,what songs does smokey robinson sing?,"""Quiet Storm""",No,plausibleqa
webq_98,what songs does smokey robinson sing?,"""One Heartbeat""",No,plausibleqa
webq_98,what songs does smokey robinson sing?,"""Love Machine""",No,plausibleqa
nq_102,who 's playing in the world series and when is it?,Houston Astros,Yes,plausibleqa
nq_102,who 's playing in the world series and when is it?,MLB World Series — American League champion vs National League champion,Yes,plausibleqa
nq_102,who 's playing in the world series and when is it?,late Oct–early Nov annually,Yes,plausibleqa
nq_102,who 's playing in the world series and when is it?,College World Series (NCAA baseball) — eight-team final in Omaha,Yes,plausibleqa
nq_102,who 's playing in the world series and when is it?,mid–late June,Yes,plausibleqa
nq_102,who 's playing in the world series and when is it?,Little League World Series — U.S. and international youth teams in Williamsport,Yes,plausibleqa
nq_102,who 's playing in the world series and when is it?,New York Yankees,No,plausibleqa
nq_102,who 's playing in the world series and when is it?,Los Angeles Dodgers,No,plausibleqa
nq_102,who 's playing in the world series and when is it?,Atlanta Braves,No,plausibleqa
nq_102,who 's playing in the world series and when is it?,Boston Red Sox,No,plausibleqa
nq_102,who 's playing in the world series and when is it?,St. Louis Cardinals,No,plausibleqa
nq_102,who 's playing in the world series and when is it?,Chicago Cubs,No,plausibleqa
nq_102,who 's playing in the world series and when is it?,San Francisco Giants,No,plausibleqa
nq_102,who 's playing in the world series and when is it?,Tampa Bay Rays,No,plausibleqa
nq_102,who 's playing in the world series and when is it?,Philadelphia Phillies,No,plausibleqa
nq_102,who 's playing in the world series and when is it?,Toronto Blue Jays,No,plausibleqa
webq_983,what is the zip code of syracuse ny?,13207,Yes,plausibleqa
webq_983,what is the zip code of syracuse ny?,13202,Yes,plausibleqa
webq_983,what is the zip code of syracuse ny?,13203,Yes,plausibleqa
webq_983,what is the zip code of syracuse ny?,13204,Yes,plausibleqa
webq_983,what is the zip code of syracuse ny?,13205,Yes,plausibleqa
webq_983,what is the zip code of syracuse ny?,13206,Yes,plausibleqa
webq_983,what is the zip code of syracuse ny?,13208,Yes,plausibleqa
webq_983,what is the zip code of syracuse ny?,13210,Yes,plausibleqa
webq_983,what is the zip code of syracuse ny?,13224,Yes,plausibleqa
webq_983,what is the zip code of syracuse ny?,13244,Yes,plausibleqa
webq_983,what is the zip code of syracuse ny?,13215,No,plausibleqa
webq_983,what is the zip code of syracuse ny?,13088,No,plausibleqa
webq_983,what is the zip code of syracuse ny?,13120,No,plausibleqa
webq_983,what is the zip code of syracuse ny?,13251,No,plausibleqa
webq_983,what is the zip code of syracuse ny?,13057,No,plausibleqa
webq_983,what is the zip code of syracuse ny?,13152,No,plausibleqa
webq_983,what is the zip code of syracuse ny?,13268,No,plausibleqa
webq_983,what is the zip code of syracuse ny?,13090,No,plausibleqa
nq_1167,who gave a speech to the democratic national convention in 1984?,Gary Hart,Yes,plausibleqa
nq_1167,who gave a speech to the democratic national convention in 1984?,Mario Cuomo,Yes,plausibleqa
nq_1167,who gave a speech to the democratic national convention in 1984?,Jesse Jackson,Yes,plausibleqa
nq_1167,who gave a speech to the democratic national convention in 1984?,Walter Mondale,Yes,plausibleqa
nq_1167,who gave a speech to the democratic national convention in 1984?,Geraldine Ferraro,Yes,plausibleqa
nq_1167,who gave a speech to the democratic national convention in 1984?,Ted Kennedy,No,plausibleqa
nq_1167,who gave a speech to the democratic national convention in 1984?,Michael Dukakis,No,plausibleqa
nq_1167,who gave a speech to the democratic national convention in 1984?,Bill Clinton,No,plausibleqa
nq_1167,who gave a speech to the democratic national convention in 1984?,Jimmy Carter,No,plausibleqa
nq_1167,who gave a speech to the democratic national convention in 1984?,Tip O'Neill,No,plausibleqa
nq_1167,who gave a speech to the democratic national convention in 1984?,George McGovern,No,plausibleqa
webq_315,what kind of government is sweden?,Unitary state,Yes,plausibleqa
webq_315,what kind of government is sweden?,Unitary parliamentary constitutional monarchy,Yes,plausibleqa
webq_315,what kind of government is sweden?,Constitutional monarchy,Yes,plausibleqa
webq_315,what kind of government is sweden?,Parliamentary democracy,Yes,plausibleqa
webq_315,what kind of government is sweden?,Federal Republic,No,plausibleqa
webq_315,what kind of government is sweden?,Presidential System,No,plausibleqa
webq_315,what kind of government is sweden?,Theocratic Government,No,plausibleqa
webq_315,what kind of government is sweden?,Oligarchy,No,plausibleqa
webq_315,what kind of government is sweden?,Direct Democracy,No,plausibleqa
webq_315,what kind of government is sweden?,Confederation,No,plausibleqa
webq_315,what kind of government is sweden?,Absolute Monarchy,No,plausibleqa
webq_315,what kind of government is sweden?,Aristocracy,No,plausibleqa
webq_318,where does russia import from?,Uzbekistan,Yes,plausibleqa
webq_318,where does russia import from?,China,Yes,plausibleqa
webq_318,where does russia import from?,Belarus,Yes,plausibleqa
webq_318,where does russia import from?,Kazakhstan,Yes,plausibleqa
webq_318,where does russia import from?,Turkey,Yes,plausibleqa
webq_318,where does russia import from?,Germany,Yes,plausibleqa
webq_318,where does russia import from?,United States,No,plausibleqa
webq_318,where does russia import from?,Japan,No,plausibleqa
webq_318,where does russia import from?,South Korea,No,plausibleqa
webq_318,where does russia import from?,Poland,No,plausibleqa
webq_318,where does russia import from?,Italy,No,plausibleqa
webq_318,where does russia import from?,France,No,plausibleqa
webq_139,what are the four main languages spoken in spain?,Basque Language,Yes,plausibleqa
webq_139,what are the four main languages spoken in spain?,Spanish (Castilian),Yes,plausibleqa
webq_139,what are the four main languages spoken in spain?,Catalan (Valencian),Yes,plausibleqa
webq_139,what are the four main languages spoken in spain?,Galician,Yes,plausibleqa
webq_139,what are the four main languages spoken in spain?,Basque (Euskera),Yes,plausibleqa
webq_139,what are the four main languages spoken in spain?,Spanish,No,plausibleqa
webq_139,what are the four main languages spoken in spain?,Catalan,No,plausibleqa
webq_139,what are the four main languages spoken in spain?,Aragonese,No,plausibleqa
webq_139,what are the four main languages spoken in spain?,Occitan,No,plausibleqa
webq_139,what are the four main languages spoken in spain?,Asturian,No,plausibleqa
webq_139,what are the four main languages spoken in spain?,Leonese,No,plausibleqa
webq_139,what are the four main languages spoken in spain?,Mirandese,No,plausibleqa
webq_139,what are the four main languages spoken in spain?,Portuguese,No,plausibleqa
webq_139,what are the four main languages spoken in spain?,French,No,plausibleqa
nq_2864,who sang the american anthem at the super bowl?,Pink,Yes,plausibleqa
nq_2864,who sang the american anthem at the super bowl?,Whitney Houston,Yes,plausibleqa
nq_2864,who sang the american anthem at the super bowl?,Lady Gaga,Yes,plausibleqa
nq_2864,who sang the american anthem at the super bowl?,Chris Stapleton,Yes,plausibleqa
nq_2864,who sang the american anthem at the super bowl?,Demi Lovato,Yes,plausibleqa
nq_2864,who sang the american anthem at the super bowl?,Alicia Keys,Yes,plausibleqa
nq_2864,who sang the american anthem at the super bowl?,Gladys Knight,Yes,plausibleqa
nq_2864,who sang the american anthem at the super bowl?,Luke Bryan,Yes,plausibleqa
nq_2864,who sang the american anthem at the super bowl?,Mickey Guyton,Yes,plausibleqa
nq_2864,who sang the american anthem at the super bowl?,Jazmine Sullivan and Eric Church,Yes,plausibleqa
nq_2864,who sang the american anthem at the super bowl?,Renee Fleming,Yes,plausibleqa
nq_2864,who sang the american anthem at the super bowl?,Mariah Carey,Yes,plausibleqa
nq_2864,who sang the american anthem at the super bowl?,Christina Aguilera,No,plausibleqa
nq_2864,who sang the american anthem at the super bowl?,Katy Perry,No,plausibleqa
nq_2864,who sang the american anthem at the super bowl?,Carrie Underwood,No,plausibleqa
nq_2864,who sang the american anthem at the super bowl?,Kelly Clarkson,No,plausibleqa
nq_2864,who sang the american anthem at the super bowl?,Jennifer Hudson,No,plausibleqa
nq_2864,who sang the american anthem at the super bowl?,Idina Menzel,No,plausibleqa
nq_1367,where can carbon be found in the biosphere?,soil,Yes,plausibleqa
nq_1367,where can carbon be found in the biosphere?,"In all living organisms (plants, animals, microbes)",Yes,plausibleqa
nq_1367,where can carbon be found in the biosphere?,In dead organic matter and detritus,Yes,plausibleqa
nq_1367,where can carbon be found in the biosphere?,In soils as organic (humus) carbon,Yes,plausibleqa
nq_1367,where can carbon be found in the biosphere?,"In marine and freshwater biomass (e.g., plankton and algae)",Yes,plausibleqa
nq_1367,where can carbon be found in the biosphere?,Oceans,No,plausibleqa
nq_1367,where can carbon be found in the biosphere?,Trees,No,plausibleqa
nq_1367,where can carbon be found in the biosphere?,Phytoplankton,No,plausibleqa
nq_1367,where can carbon be found in the biosphere?,Fungi,No,plausibleqa
nq_1367,where can carbon be found in the biosphere?,Coral Reefs,No,plausibleqa
nq_1367,where can carbon be found in the biosphere?,Freshwater Lakes and Rivers,No,plausibleqa
nq_1367,where can carbon be found in the biosphere?,Wetlands,No,plausibleqa
nq_1367,where can carbon be found in the biosphere?,Grasslands,No,plausibleqa
nq_1367,where can carbon be found in the biosphere?,Algae,No,plausibleqa
nq_1367,where can carbon be found in the biosphere?,Animal Biomass,No,plausibleqa
nq_2627,when was the immigration act passed in canada?,1923,Yes,plausibleqa
nq_2627,when was the immigration act passed in canada?,1869,Yes,plausibleqa
nq_2627,when was the immigration act passed in canada?,1906,Yes,plausibleqa
nq_2627,when was the immigration act passed in canada?,1910,Yes,plausibleqa
nq_2627,when was the immigration act passed in canada?,1952,Yes,plausibleqa
nq_2627,when was the immigration act passed in canada?,1976,Yes,plausibleqa
nq_2627,when was the immigration act passed in canada?,1902,No,plausibleqa
nq_2627,when was the immigration act passed in canada?,1885,No,plausibleqa
nq_2627,when was the immigration act passed in canada?,1892,No,plausibleqa
nq_2627,when was the immigration act passed in canada?,1914,No,plausibleqa
nq_2627,when was the immigration act passed in canada?,1872,No,plausibleqa
nq_2627,when was the immigration act passed in canada?,1896,No,plausibleqa
nq_2627,when was the immigration act passed in canada?,1908,No,plausibleqa
nq_2627,when was the immigration act passed in canada?,1867,No,plausibleqa
webq_418,who plays kenneth?,Jack McBrayer,Yes,plausibleqa
webq_418,who plays kenneth?,Jack McBrayer (Kenneth Parcell on 30 Rock),Yes,plausibleqa
webq_418,who plays kenneth?,"Cedric Yarbrough (Kenneth, the aide, on Speechless)",Yes,plausibleqa
webq_418,who plays kenneth?,"Ving Rhames (Kenneth in Dawn of the Dead, 2004)",Yes,plausibleqa
webq_418,who plays kenneth?,Jim Parsons,No,plausibleqa
webq_418,who plays kenneth?,Andy Samberg,No,plausibleqa
webq_418,who plays kenneth?,Adam Devine,No,plausibleqa
webq_418,who plays kenneth?,Tony Hale,No,plausibleqa
webq_418,who plays kenneth?,Martin Starr,No,plausibleqa
webq_418,who plays kenneth?,Kumail Nanjiani,No,plausibleqa
webq_418,who plays kenneth?,Rob Riggle,No,plausibleqa
webq_418,who plays kenneth?,Brian Posehn,No,plausibleqa
webq_418,who plays kenneth?,Nick Offerman,No,plausibleqa
webq_418,who plays kenneth?,Danny Pudi,No,plausibleqa
trivia_5482,"What movie featured the Randy Newman song ""You've Got a Friend in Me""?""",Toystory,Yes,plausibleqa
trivia_5482,"What movie featured the Randy Newman song ""You've Got a Friend in Me""?""",Toy Story,Yes,plausibleqa
trivia_5482,"What movie featured the Randy Newman song ""You've Got a Friend in Me""?""",Toy Story 2,Yes,plausibleqa
trivia_5482,"What movie featured the Randy Newman song ""You've Got a Friend in Me""?""",Toy Story 3,Yes,plausibleqa
trivia_5482,"What movie featured the Randy Newman song ""You've Got a Friend in Me""?""",Toy Story 4,Yes,plausibleqa
trivia_5482,"What movie featured the Randy Newman song ""You've Got a Friend in Me""?""","Monsters, Inc.",No,plausibleqa
trivia_5482,"What movie featured the Randy Newman song ""You've Got a Friend in Me""?""",A Bug's Life,No,plausibleqa
trivia_5482,"What movie featured the Randy Newman song ""You've Got a Friend in Me""?""",The Princess and the Frog,No,plausibleqa
trivia_5482,"What movie featured the Randy Newman song ""You've Got a Friend in Me""?""",Cars,No,plausibleqa
trivia_5482,"What movie featured the Randy Newman song ""You've Got a Friend in Me""?""",Meet the Robinsons,No,plausibleqa
trivia_5482,"What movie featured the Randy Newman song ""You've Got a Friend in Me""?""",The Muppet Movie,No,plausibleqa
trivia_5482,"What movie featured the Randy Newman song ""You've Got a Friend in Me""?""",James and the Giant Peach,No,plausibleqa
trivia_5482,"What movie featured the Randy Newman song ""You've Got a Friend in Me""?""",Chicken Run,No,plausibleqa
trivia_5482,"What movie featured the Randy Newman song ""You've Got a Friend in Me""?""",Shrek,No,plausibleqa
trivia_5482,"What movie featured the Randy Newman song ""You've Got a Friend in Me""?""",Happy Feet,No,plausibleqa
nq_3112,where is beijing located on the world map?,northern China,Yes,plausibleqa
nq_3112,where is beijing located on the world map?,"Northern China, East Asia",Yes,plausibleqa
nq_3112,where is beijing located on the world map?,"Approximately 40°N, 116°E",Yes,plausibleqa
nq_3112,where is beijing located on the world map?,Northern and Eastern Hemispheres,Yes,plausibleqa
nq_3112,where is beijing located on the world map?,Eastern Asia,No,plausibleqa
nq_3112,where is beijing located on the world map?,The Mongolian Border,No,plausibleqa
nq_3112,where is beijing located on the world map?,The Pacific Coast,No,plausibleqa
nq_3112,where is beijing located on the world map?,The Tibetan Plateau,No,plausibleqa
nq_3112,where is beijing located on the world map?,The Russian Border,No,plausibleqa
nq_3112,where is beijing located on the world map?,The Gobi Desert,No,plausibleqa
nq_3112,where is beijing located on the world map?,The Yangtze River Delta,No,plausibleqa
nq_3112,where is beijing located on the world map?,The Korean Peninsula,No,plausibleqa
nq_3112,where is beijing located on the world map?,The Himalayan Mountains,No,plausibleqa
nq_3112,where is beijing located on the world map?,The Southeast Asian Archipelago,No,plausibleqa
webq_108,what was thomas jefferson role in the declaration of independence?,Writer,Yes,plausibleqa
webq_108,what was thomas jefferson role in the declaration of independence?,Principal author (main drafter) of the Declaration of Independence,Yes,plausibleqa
webq_108,what was thomas jefferson role in the declaration of independence?,Member of the Committee of Five that drafted it,Yes,plausibleqa
webq_108,what was thomas jefferson role in the declaration of independence?,Signer of the Declaration as a Virginia delegate,Yes,plausibleqa
