method_num,method,task,file
7,New + NegTC + fsx,ifeval-prompt_7,scores_basetypneg-v7-Qwen3.5-9B-d0.96-e2-ifeval-concat-all-tcn-nv1-ng1-vlo-fsx-ppd-sm0.1-fix1_ifeval-prompt_7_test_log-odds_tc_20260607.csv
7,New + NegTC + fsx,ifeval-prompt_8,scores_basetypneg-v7-Qwen3.5-9B-d0.96-e2-ifeval-concat-all-tcn-nv1-ng1-vlo-fsx-ppd-sm0.1-fix1_ifeval-prompt_8_test_log-odds_tc_20260607.csv
7,New + NegTC + fsx,ifeval-prompt_9,scores_basetypneg-v7-Qwen3.5-9B-d0.96-e2-ifeval-concat-all-tcn-nv1-ng1-vlo-fsx-ppd-sm0.1-fix1_ifeval-prompt_9_test_log-odds_tc_20260607.csv
7,New + NegTC + fsx,ifeval-prompt_10,scores_basetypneg-v7-Qwen3.5-9B-d0.96-e2-ifeval-concat-all-tcn-nv1-ng1-vlo-fsx-ppd-sm0.1-fix1_ifeval-prompt_10_test_log-odds_tc_20260607.csv
7,New + NegTC + fsx,ifeval-prompt_11,scores_basetypneg-v7-Qwen3.5-9B-d0.96-e2-ifeval-concat-all-tcn-nv1-ng1-vlo-fsx-ppd-sm0.1-fix1_ifeval-prompt_11_test_log-odds_tc_20260607.csv
7,New + NegTC + fsx,ifeval-prompt_12,scores_basetypneg-v7-Qwen3.5-9B-d0.96-e2-ifeval-concat-all-tcn-nv1-ng1-vlo-fsx-ppd-sm0.1-fix1_ifeval-prompt_12_test_log-odds_tc_20260607.csv
7,New + NegTC + fsx,ifeval-prompt_13,scores_basetypneg-v7-Qwen3.5-9B-d0.96-e2-ifeval-concat-all-tcn-nv1-ng1-vlo-fsx-ppd-sm0.1-fix1_ifeval-prompt_13_test_log-odds_tc_20260607.csv
7,New + NegTC + fsx,ifeval-prompt_15,scores_basetypneg-v7-Qwen3.5-9B-d0.96-e2-ifeval-concat-all-tcn-nv1-ng1-vlo-fsx-ppd-sm0.1-fix1_ifeval-prompt_15_test_log-odds_tc_20260607.csv
7,New + NegTC + fsx,ifeval-prompt_16,scores_basetypneg-v7-Qwen3.5-9B-d0.96-e2-ifeval-concat-all-tcn-nv1-ng1-vlo-fsx-ppd-sm0.1-fix1_ifeval-prompt_16_test_log-odds_tc_20260607.csv
7,New + NegTC + fsx,ifeval-prompt_17,scores_basetypneg-v7-Qwen3.5-9B-d0.96-e2-ifeval-concat-all-tcn-nv1-ng1-vlo-fsx-ppd-sm0.1-fix1_ifeval-prompt_17_test_log-odds_tc_20260607.csv
7,New + NegTC + fsx,ifeval-prompt_18,scores_basetypneg-v7-Qwen3.5-9B-d0.96-e2-ifeval-concat-all-tcn-nv1-ng1-vlo-fsx-ppd-sm0.1-fix1_ifeval-prompt_18_test_log-odds_tc_20260607.csv
7,New + NegTC + fsx,ifeval-prompt_19,scores_basetypneg-v7-Qwen3.5-9B-d0.96-e2-ifeval-concat-all-tcn-nv1-ng1-vlo-fsx-ppd-sm0.1-fix1_ifeval-prompt_19_test_log-odds_tc_20260607.csv
7,New + NegTC + fsx,ifeval-prompt_20,scores_basetypneg-v7-Qwen3.5-9B-d0.96-e2-ifeval-concat-all-tcn-nv1-ng1-vlo-fsx-ppd-sm0.1-fix1_ifeval-prompt_20_test_log-odds_tc_20260607.csv
7,New + NegTC + fsx,ifeval-prompt_21,scores_basetypneg-v7-Qwen3.5-9B-d0.96-e2-ifeval-concat-all-tcn-nv1-ng1-vlo-fsx-ppd-sm0.1-fix1_ifeval-prompt_21_test_log-odds_tc_20260607.csv
7,New + NegTC + fsx,ifeval-prompt_1,scores_neg-v7-Qwen3.5-9B-d0.96-e2-ifeval-concat-all-tcn-nv1-ng1-vlo-fsx-ppd-sm0.1-fix1_ifeval-prompt_1_test_log-odds_tc_20260608.csv
7,New + NegTC + fsx,ifeval-prompt_2,scores_neg-v7-Qwen3.5-9B-d0.96-e2-ifeval-concat-all-tcn-nv1-ng1-vlo-fsx-ppd-sm0.1-fix1_ifeval-prompt_2_test_log-odds_tc_20260608.csv
7,New + NegTC + fsx,ifeval-prompt_3,scores_neg-v7-Qwen3.5-9B-d0.96-e2-ifeval-concat-all-tcn-nv1-ng1-vlo-fsx-ppd-sm0.1-fix1_ifeval-prompt_3_test_log-odds_tc_20260608.csv
7,New + NegTC + fsx,ifeval-prompt_4,scores_neg-v7-Qwen3.5-9B-d0.96-e2-ifeval-concat-all-tcn-nv1-ng1-vlo-fsx-ppd-sm0.1-fix1_ifeval-prompt_4_test_log-odds_tc_20260608.csv
7,New + NegTC + fsx,ifeval-prompt_5,scores_neg-v7-Qwen3.5-9B-d0.96-e2-ifeval-concat-all-tcn-nv1-ng1-vlo-fsx-ppd-sm0.1-fix1_ifeval-prompt_5_test_log-odds_tc_20260608.csv
7,New + NegTC + fsx,ifeval-prompt_6,scores_neg-v7-Qwen3.5-9B-d0.96-e2-ifeval-concat-all-tcn-nv1-ng1-vlo-fsx-ppd-sm0.1-fix1_ifeval-prompt_6_test_log-odds_tc_20260608.csv
7,New + NegTC + fsx,ifeval-prompt_7,scores_neg-v7-Qwen3.5-9B-d0.96-e2-ifeval-concat-all-tcn-nv1-ng1-vlo-fsx-ppd-sm0.1-fix1_ifeval-prompt_7_test_log-odds_tc_20260608.csv
7,New + NegTC + fsx,ifeval-prompt_8,scores_neg-v7-Qwen3.5-9B-d0.96-e2-ifeval-concat-all-tcn-nv1-ng1-vlo-fsx-ppd-sm0.1-fix1_ifeval-prompt_8_test_log-odds_tc_20260608.csv
7,New + NegTC + fsx,ifeval-prompt_9,scores_neg-v7-Qwen3.5-9B-d0.96-e2-ifeval-concat-all-tcn-nv1-ng1-vlo-fsx-ppd-sm0.1-fix1_ifeval-prompt_9_test_log-odds_tc_20260608.csv
7,New + NegTC + fsx,ifeval-prompt_10,scores_neg-v7-Qwen3.5-9B-d0.96-e2-ifeval-concat-all-tcn-nv1-ng1-vlo-fsx-ppd-sm0.1-fix1_ifeval-prompt_10_test_log-odds_tc_20260608.csv
7,New + NegTC + fsx,ifeval-prompt_11,scores_neg-v7-Qwen3.5-9B-d0.96-e2-ifeval-concat-all-tcn-nv1-ng1-vlo-fsx-ppd-sm0.1-fix1_ifeval-prompt_11_test_log-odds_tc_20260608.csv
7,New + NegTC + fsx,ifeval-prompt_12,scores_neg-v7-Qwen3.5-9B-d0.96-e2-ifeval-concat-all-tcn-nv1-ng1-vlo-fsx-ppd-sm0.1-fix1_ifeval-prompt_12_test_log-odds_tc_20260608.csv
7,New + NegTC + fsx,ifeval-prompt_13,scores_neg-v7-Qwen3.5-9B-d0.96-e2-ifeval-concat-all-tcn-nv1-ng1-vlo-fsx-ppd-sm0.1-fix1_ifeval-prompt_13_test_log-odds_tc_20260608.csv
7,New + NegTC + fsx,ifeval-prompt_15,scores_neg-v7-Qwen3.5-9B-d0.96-e2-ifeval-concat-all-tcn-nv1-ng1-vlo-fsx-ppd-sm0.1-fix1_ifeval-prompt_15_test_log-odds_tc_20260608.csv
7,New + NegTC + fsx,ifeval-prompt_16,scores_neg-v7-Qwen3.5-9B-d0.96-e2-ifeval-concat-all-tcn-nv1-ng1-vlo-fsx-ppd-sm0.1-fix1_ifeval-prompt_16_test_log-odds_tc_20260608.csv
7,New + NegTC + fsx,ifeval-prompt_17,scores_neg-v7-Qwen3.5-9B-d0.96-e2-ifeval-concat-all-tcn-nv1-ng1-vlo-fsx-ppd-sm0.1-fix1_ifeval-prompt_17_test_log-odds_tc_20260608.csv
7,New + NegTC + fsx,ifeval-prompt_18,scores_neg-v7-Qwen3.5-9B-d0.96-e2-ifeval-concat-all-tcn-nv1-ng1-vlo-fsx-ppd-sm0.1-fix1_ifeval-prompt_18_test_log-odds_tc_20260608.csv
7,New + NegTC + fsx,ifeval-prompt_19,scores_neg-v7-Qwen3.5-9B-d0.96-e2-ifeval-concat-all-tcn-nv1-ng1-vlo-fsx-ppd-sm0.1-fix1_ifeval-prompt_19_test_log-odds_tc_20260608.csv
7,New + NegTC + fsx,ifeval-prompt_20,scores_neg-v7-Qwen3.5-9B-d0.96-e2-ifeval-concat-all-tcn-nv1-ng1-vlo-fsx-ppd-sm0.1-fix1_ifeval-prompt_20_test_log-odds_tc_20260608.csv
7,New + NegTC + fsx,ifeval-prompt_21,scores_neg-v7-Qwen3.5-9B-d0.96-e2-ifeval-concat-all-tcn-nv1-ng1-vlo-fsx-ppd-sm0.1-fix1_ifeval-prompt_21_test_log-odds_tc_20260608.csv
7,New + NegTC + fsx,ifeval-prompt_1,scores_basetypneg-v7-Qwen3.5-9B-d0.96-e2-ifeval-concat-all-tcn-nv1-ng1-vlo-fsx-ppd-sm0.1-fix1_ifeval-prompt_1_test_log-odds_tc_20260607.csv
7,New + NegTC + fsx,ifeval-prompt_2,scores_basetypneg-v7-Qwen3.5-9B-d0.96-e2-ifeval-concat-all-tcn-nv1-ng1-vlo-fsx-ppd-sm0.1-fix1_ifeval-prompt_2_test_log-odds_tc_20260607.csv
7,New + NegTC + fsx,ifeval-prompt_3,scores_basetypneg-v7-Qwen3.5-9B-d0.96-e2-ifeval-concat-all-tcn-nv1-ng1-vlo-fsx-ppd-sm0.1-fix1_ifeval-prompt_3_test_log-odds_tc_20260607.csv
7,New + NegTC + fsx,ifeval-prompt_4,scores_basetypneg-v7-Qwen3.5-9B-d0.96-e2-ifeval-concat-all-tcn-nv1-ng1-vlo-fsx-ppd-sm0.1-fix1_ifeval-prompt_4_test_log-odds_tc_20260607.csv
7,New + NegTC + fsx,ifeval-prompt_5,scores_basetypneg-v7-Qwen3.5-9B-d0.96-e2-ifeval-concat-all-tcn-nv1-ng1-vlo-fsx-ppd-sm0.1-fix1_ifeval-prompt_5_test_log-odds_tc_20260607.csv
7,New + NegTC + fsx,ifeval-prompt_6,scores_basetypneg-v7-Qwen3.5-9B-d0.96-e2-ifeval-concat-all-tcn-nv1-ng1-vlo-fsx-ppd-sm0.1-fix1_ifeval-prompt_6_test_log-odds_tc_20260607.csv
7,New + NegTC + fsx,ifeval-prompt_7,scores_basetypneg-v7-Qwen3.5-9B-d0.96-e2-ifeval-concat-all-tcn-nv1-ng1-vlo-fsx-ppd-sm0.1-fix1_ifeval-prompt_7_test_log-odds_tc_20260607.csv
7,New + NegTC + fsx,ifeval-prompt_8,scores_basetypneg-v7-Qwen3.5-9B-d0.96-e2-ifeval-concat-all-tcn-nv1-ng1-vlo-fsx-ppd-sm0.1-fix1_ifeval-prompt_8_test_log-odds_tc_20260607.csv
7,New + NegTC + fsx,ifeval-prompt_9,scores_basetypneg-v7-Qwen3.5-9B-d0.96-e2-ifeval-concat-all-tcn-nv1-ng1-vlo-fsx-ppd-sm0.1-fix1_ifeval-prompt_9_test_log-odds_tc_20260607.csv
7,New + NegTC + fsx,ifeval-prompt_10,scores_basetypneg-v7-Qwen3.5-9B-d0.96-e2-ifeval-concat-all-tcn-nv1-ng1-vlo-fsx-ppd-sm0.1-fix1_ifeval-prompt_10_test_log-odds_tc_20260607.csv
7,New + NegTC + fsx,ifeval-prompt_11,scores_basetypneg-v7-Qwen3.5-9B-d0.96-e2-ifeval-concat-all-tcn-nv1-ng1-vlo-fsx-ppd-sm0.1-fix1_ifeval-prompt_11_test_log-odds_tc_20260607.csv
7,New + NegTC + fsx,ifeval-prompt_12,scores_basetypneg-v7-Qwen3.5-9B-d0.96-e2-ifeval-concat-all-tcn-nv1-ng1-vlo-fsx-ppd-sm0.1-fix1_ifeval-prompt_12_test_log-odds_tc_20260607.csv
7,New + NegTC + fsx,ifeval-prompt_13,scores_basetypneg-v7-Qwen3.5-9B-d0.96-e2-ifeval-concat-all-tcn-nv1-ng1-vlo-fsx-ppd-sm0.1-fix1_ifeval-prompt_13_test_log-odds_tc_20260607.csv
7,New + NegTC + fsx,ifeval-prompt_15,scores_basetypneg-v7-Qwen3.5-9B-d0.96-e2-ifeval-concat-all-tcn-nv1-ng1-vlo-fsx-ppd-sm0.1-fix1_ifeval-prompt_15_test_log-odds_tc_20260607.csv
7,New + NegTC + fsx,ifeval-prompt_16,scores_basetypneg-v7-Qwen3.5-9B-d0.96-e2-ifeval-concat-all-tcn-nv1-ng1-vlo-fsx-ppd-sm0.1-fix1_ifeval-prompt_16_test_log-odds_tc_20260607.csv
7,New + NegTC + fsx,ifeval-prompt_17,scores_basetypneg-v7-Qwen3.5-9B-d0.96-e2-ifeval-concat-all-tcn-nv1-ng1-vlo-fsx-ppd-sm0.1-fix1_ifeval-prompt_17_test_log-odds_tc_20260607.csv
7,New + NegTC + fsx,ifeval-prompt_18,scores_basetypneg-v7-Qwen3.5-9B-d0.96-e2-ifeval-concat-all-tcn-nv1-ng1-vlo-fsx-ppd-sm0.1-fix1_ifeval-prompt_18_test_log-odds_tc_20260607.csv
7,New + NegTC + fsx,ifeval-prompt_19,scores_basetypneg-v7-Qwen3.5-9B-d0.96-e2-ifeval-concat-all-tcn-nv1-ng1-vlo-fsx-ppd-sm0.1-fix1_ifeval-prompt_19_test_log-odds_tc_20260607.csv
7,New + NegTC + fsx,ifeval-prompt_20,scores_basetypneg-v7-Qwen3.5-9B-d0.96-e2-ifeval-concat-all-tcn-nv1-ng1-vlo-fsx-ppd-sm0.1-fix1_ifeval-prompt_20_test_log-odds_tc_20260607.csv
7,New + NegTC + fsx,ifeval-prompt_21,scores_basetypneg-v7-Qwen3.5-9B-d0.96-e2-ifeval-concat-all-tcn-nv1-ng1-vlo-fsx-ppd-sm0.1-fix1_ifeval-prompt_21_test_log-odds_tc_20260607.csv
